,Well,Fluor,Target,Content,Sample,Cq,SQ
,J21,HEX,,Unkn,RD_11_i,25.5599512707291,NaN
,J22,HEX,,Unkn,RD_11_i,25.5124933550633,NaN
,J23,HEX,,Unkn,RD_11_i,25.4834880229079,NaN
,K01,HEX,,Unkn,BO_5_24,NaN,NaN
,K02,HEX,,Unkn,BO_5_24,NaN,NaN
,K03,HEX,,Unkn,BO_5_24,NaN,NaN
,K05,HEX,,Unkn,C2_5_24,NaN,NaN
,K06,HEX,,Unkn,C2_5_24,NaN,NaN
,K07,HEX,,Unkn,C2_5_24,NaN,NaN
,K09,HEX,,Unkn,RD_5_24,NaN,NaN
,K10,HEX,,Unkn,RD_5_24,NaN,NaN
,K11,HEX,,Unkn,RD_5_24,NaN,NaN
,K13,HEX,,Unkn,BO_5_24_i,25.6666376139331,NaN
,K14,HEX,,Unkn,BO_5_24_i,25.6254398471676,NaN
,K15,HEX,,Unkn,BO_5_24_i,25.5951586534871,NaN
,K17,HEX,,Unkn,C2_5_24_i,25.4623926382592,NaN
,K18,HEX,,Unkn,C2_5_24_i,25.4797072280284,NaN
,K19,HEX,,Unkn,C2_5_24_i,25.5429418844487,NaN
,K21,HEX,,Unkn,RD_5_24_i,25.466640327978,NaN
,K22,HEX,,Unkn,RD_5_24_i,25.4630377908695,NaN
,K23,HEX,,Unkn,RD_5_24_i,25.5066142815464,NaN
,L01,HEX,,Unkn,BO_12,NaN,NaN
,L02,HEX,,Unkn,BO_12,NaN,NaN
,L03,HEX,,Unkn,BO_12,44.2044038534926,NaN
,L05,HEX,,Unkn,C2_12,NaN,NaN
,L06,HEX,,Unkn,C2_12,NaN,NaN
,L07,HEX,,Unkn,C2_12,NaN,NaN
,L09,HEX,,Unkn,RD_12,NaN,NaN
,L10,HEX,,Unkn,RD_12,NaN,NaN
,L11,HEX,,Unkn,RD_12,NaN,NaN
,L13,HEX,,Unkn,BO-12_i,25.3857041522812,NaN
,L14,HEX,,Unkn,BO-12_i,25.3885984380208,NaN
